,price,area_tot,area_build,lon,lat
115857,258000.0,0.0,0.0,6.114241000000001,46.254346000000005
115875,480000.0,0.0,0.0,6.114241000000001,46.254346000000005
115893,355000.0,0.0,0.0,6.114241000000001,46.254346000000005
115911,260000.0,0.0,0.0,6.114241000000001,46.254346000000005
115929,252000.0,0.0,0.0,6.114241000000001,46.254346000000005
115947,353000.0,0.0,0.0,6.114241000000001,46.254346000000005
115965,525000.0,0.0,0.0,6.114241000000001,46.254346000000005
115983,250000.0,0.0,0.0,6.114241000000001,46.254346000000005
116001,522000.0,0.0,0.0,6.114241000000001,46.254346000000005
116145,301720.0,0.0,0.0,6.100928,46.250479999999996
116295,199000.0,0.0,0.0,6.100928,46.250479999999996
116445,238000.0,0.0,0.0,6.100928,46.250479999999996
116595,368480.0,0.0,0.0,6.100928,46.250479999999996
116745,372400.0,0.0,0.0,6.100928,46.250479999999996
116895,252500.0,0.0,0.0,6.100928,46.250479999999996
117045,331000.0,0.0,0.0,6.100928,46.250479999999996
117195,349860.0,0.0,0.0,6.100928,46.250479999999996
117345,292040.0,0.0,0.0,6.100928,46.250479999999996
117495,369000.0,0.0,0.0,6.100928,46.250479999999996
117645,358000.0,0.0,0.0,6.100928,46.250479999999996
117795,245000.0,0.0,0.0,6.100928,46.250479999999996
117945,174440.0,0.0,0.0,6.100928,46.250479999999996
118095,193060.0,0.0,0.0,6.100928,46.250479999999996
118245,209720.0,0.0,0.0,6.100928,46.250479999999996
118395,184240.0,0.0,0.0,6.100928,46.250479999999996
118545,194040.0,0.0,0.0,6.100928,46.250479999999996
118695,230300.0,0.0,0.0,6.100928,46.250479999999996
118845,238140.0,0.0,0.0,6.100928,46.250479999999996
118995,257740.0,0.0,0.0,6.100928,46.250479999999996
119145,345940.0,0.0,0.0,6.100928,46.250479999999996
119295,4626899.5,0.0,0.0,6.100928,46.250479999999996
119445,314500.0,0.0,0.0,6.100928,46.250479999999996
125595,2000.0,40.0,0.0,6.117846,46.254033
125622,4500.0,90.0,0.0,6.117846,46.254033
125649,41715.0,413.0,0.0,6.117846,46.254033
125676,93644.0,4903.0,0.0,6.117846,46.254033
125703,296010.0,5382.0,0.0,6.117846,46.254033
125730,310000.0,600.0,0.0,6.117846,46.254033
125757,730620.0,1507.0,0.0,6.117846,46.254033
125784,1160000.0,19.0,0.0,6.117846,46.254033
125811,4000000.0,191.0,0.0,6.117846,46.254033
125838,0.0,811.0,0.0,6.117846,46.254033
125865,15500000.0,1406.0,0.0,6.117846,46.254033
125919,254000.0,0.0,0.0,6.11715,46.258908
125921,900000.0,0.0,0.0,6.11715,46.258908
125923,236000.0,0.0,0.0,6.11715,46.258908
125925,154000.0,0.0,0.0,6.11715,46.258908
125927,321000.0,0.0,0.0,6.11715,46.258908
125929,290000.0,0.0,0.0,6.11715,46.258908
125931,319500.0,0.0,0.0,6.11715,46.258908
125933,237000.0,0.0,0.0,6.11715,46.258908
125935,470000.0,0.0,0.0,6.11715,46.258908
125937,288500.0,0.0,0.0,6.11715,46.258908
125939,224000.0,0.0,0.0,6.11715,46.258908
125941,263000.0,0.0,0.0,6.11715,46.258908
125943,290000.0,0.0,61.0,6.11715,46.258908
125945,322000.0,0.0,61.0,6.11715,46.258908
125947,258000.0,0.0,0.0,6.11715,46.258908
125949,314000.0,0.0,0.0,6.11715,46.258908
125951,400000.0,0.0,0.0,6.11715,46.258908
125953,358000.0,0.0,0.0,6.11715,46.258908
125955,248000.0,0.0,0.0,6.11715,46.258908
125957,304300.0,0.0,0.0,6.11715,46.258908
125959,315700.0,0.0,0.0,6.11715,46.258908
125961,420000.0,0.0,0.0,6.11715,46.258908
125963,304000.0,0.0,0.0,6.11715,46.258908
125965,255000.0,0.0,0.0,6.11715,46.258908
125967,295000.0,0.0,0.0,6.11715,46.258908
125969,470000.0,0.0,0.0,6.11715,46.258908
125971,283000.0,0.0,56.0,6.11715,46.258908
125973,332000.0,0.0,57.0,6.11715,46.258908
125975,253000.0,0.0,0.0,6.11715,46.258908
125977,239900.0,0.0,0.0,6.11715,46.258908
125979,231900.0,0.0,0.0,6.11715,46.258908
125981,480200.0,0.0,0.0,6.11715,46.258908
125983,420000.0,0.0,0.0,6.11715,46.258908
125985,191000.0,0.0,36.0,6.11715,46.258908
125987,153800.0,0.0,0.0,6.11715,46.258908
125989,420000.0,0.0,0.0,6.11715,46.258908
125991,184000.0,0.0,0.0,6.11715,46.258908
125993,370000.0,0.0,0.0,6.11715,46.258908
125995,315000.0,0.0,0.0,6.11715,46.258908
125997,2900000.0,754.0,0.0,6.11715,46.258908
125999,453000.0,0.0,0.0,6.11715,46.258908
126001,216000.0,0.0,0.0,6.11715,46.258908
126003,255000.0,0.0,0.0,6.11715,46.258908
126005,241000.0,0.0,0.0,6.11715,46.258908
126007,213000.0,0.0,0.0,6.11715,46.258908
126009,338000.0,0.0,0.0,6.11715,46.258908
126011,330000.0,0.0,0.0,6.11715,46.258908
126013,191000.0,0.0,0.0,6.11715,46.258908
126015,201400.0,0.0,0.0,6.11715,46.258908
126017,454000.0,0.0,0.0,6.11715,46.258908
126019,222700.0,0.0,0.0,6.11715,46.258908
126021,295000.0,0.0,0.0,6.11715,46.258908
126023,615000.0,0.0,0.0,6.11715,46.258908
126025,189000.0,0.0,0.0,6.11715,46.258908
126027,426000.0,0.0,0.0,6.11715,46.258908
126029,1.0,116.0,0.0,6.11715,46.258908
126031,333000.0,0.0,0.0,6.11715,46.258908
126033,438000.0,0.0,0.0,6.11715,46.258908
126035,349000.0,0.0,0.0,6.11715,46.258908
126037,356000.0,0.0,0.0,6.11715,46.258908
126039,215000.0,0.0,40.0,6.11715,46.258908
126041,223000.0,0.0,0.0,6.11715,46.258908
126043,456000.0,0.0,0.0,6.11715,46.258908
126045,558000.0,0.0,0.0,6.11715,46.258908
126047,289300.0,0.0,0.0,6.11715,46.258908
126049,220600.0,0.0,0.0,6.11715,46.258908
126051,248000.0,0.0,0.0,6.11715,46.258908
126053,350000.0,0.0,69.0,6.11715,46.258908
126055,216000.0,0.0,0.0,6.11715,46.258908
126057,541600.0,0.0,0.0,6.11715,46.258908
126059,267000.0,0.0,0.0,6.11715,46.258908
126061,192000.0,0.0,0.0,6.11715,46.258908
126063,307000.0,0.0,0.0,6.11715,46.258908
126065,350000.0,0.0,0.0,6.11715,46.258908
126067,606000.0,0.0,0.0,6.11715,46.258908
126069,237000.0,0.0,40.0,6.11715,46.258908
126071,236500.0,0.0,42.0,6.11715,46.258908
126073,433500.0,0.0,0.0,6.11715,46.258908
126075,327600.0,0.0,0.0,6.11715,46.258908
126077,328000.0,0.0,0.0,6.11715,46.258908
126079,299900.0,0.0,0.0,6.11715,46.258908
126081,448000.0,0.0,0.0,6.11715,46.258908
126083,301000.0,0.0,0.0,6.11715,46.258908
126085,238000.0,0.0,0.0,6.11715,46.258908
126087,350000.0,0.0,0.0,6.11715,46.258908
126089,410000.0,0.0,0.0,6.11715,46.258908
126091,420000.0,0.0,0.0,6.11715,46.258908
126093,271050.0,0.0,0.0,6.11715,46.258908
126095,430000.0,0.0,0.0,6.11715,46.258908
126097,225900.0,0.0,0.0,6.11715,46.258908
126099,333000.0,0.0,0.0,6.11715,46.258908
126101,8364242.5,0.0,0.0,6.11715,46.258908
126103,433000.0,0.0,0.0,6.11715,46.258908
126105,280000.0,0.0,0.0,6.11715,46.258908
126107,306000.0,0.0,0.0,6.11715,46.258908
126109,412702.2,18599.0,0.0,6.11715,46.258908
126111,433700.0,0.0,0.0,6.11715,46.258908
126113,233000.0,0.0,0.0,6.11715,46.258908
126115,330000.0,0.0,0.0,6.11715,46.258908
126117,377900.0,0.0,0.0,6.11715,46.258908
126119,195200.0,0.0,0.0,6.11715,46.258908
126121,339000.0,0.0,0.0,6.11715,46.258908
126123,330000.0,0.0,0.0,6.11715,46.258908
126125,340000.0,0.0,0.0,6.11715,46.258908
126127,439000.0,0.0,0.0,6.11715,46.258908
126129,258000.0,0.0,0.0,6.11715,46.258908
126131,362800.0,0.0,0.0,6.11715,46.258908
126133,356000.0,0.0,0.0,6.11715,46.258908
126135,289000.0,0.0,0.0,6.11715,46.258908
126137,349500.0,0.0,0.0,6.11715,46.258908
126139,532000.0,0.0,0.0,6.11715,46.258908
126141,248050.0,0.0,0.0,6.11715,46.258908
126143,255000.0,0.0,0.0,6.1116220000000006,46.260048
126149,1065028.8,0.0,0.0,6.1116220000000006,46.260048
126155,388000.0,0.0,0.0,6.1116220000000006,46.260048
126161,22500.0,820.0,0.0,6.1116220000000006,46.260048
126167,627900.0,0.0,0.0,6.1116220000000006,46.260048
126173,370000.0,0.0,0.0,6.1116220000000006,46.260048
126239,450000.0,7654.0,0.0,6.119128,46.250966999999996
126243,2750.0,55.0,0.0,6.119128,46.250966999999996
126247,13000.0,260.0,0.0,6.119128,46.250966999999996
126251,19500.0,390.0,0.0,6.119128,46.250966999999996
126255,38250.0,765.0,0.0,6.119128,46.250966999999996
126259,114231.0,5935.0,0.0,6.119128,46.250966999999996
126263,2235000.0,550.0,0.0,6.119128,46.250966999999996
126303,695000.0,0.0,0.0,6.109332,46.260657
126328,357200.0,0.0,111.0,6.109332,46.260657
126353,42000.0,0.0,28.0,6.109332,46.260657
126378,1.0,0.0,0.0,6.109332,46.260657
127830,326800.0,0.0,69.0,6.104759,46.25768
127833,513000.0,0.0,80.0,6.101586,46.25181
126384,389500.0,0.0,88.0,6.110082,46.261078999999995
126410,267377.0,0.0,48.0,6.110286,46.261289
126435,255400.0,0.0,43.0,6.110286,46.261289
126460,342900.0,0.0,68.0,6.110286,46.261289
126485,340900.0,0.0,68.0,6.110286,46.261289
126510,332000.0,0.0,63.0,6.110286,46.261289
126535,522000.0,0.0,98.0,6.110286,46.261289
126560,341900.0,0.0,67.0,6.110286,46.261289
126585,337000.0,0.0,63.0,6.110286,46.261289
126611,255000.0,0.0,83.0,6.1105480000000005,46.261497999999996
126637,4500.0,0.0,0.0,6.109564,46.260705
126662,360000.0,0.0,85.0,6.109564,46.260705
126687,510000.0,0.0,112.0,6.109564,46.260705
126712,20000.0,0.0,0.0,6.109564,46.260705
126737,5000.0,0.0,0.0,6.109564,46.260705
126762,320000.0,0.0,85.0,6.109564,46.260705
126787,3000.0,0.0,0.0,6.109564,46.260705
126812,9000.0,0.0,0.0,6.109564,46.260705
126837,20000.0,0.0,0.0,6.109564,46.260705
126862,7900.0,0.0,0.0,6.109564,46.260705
126889,770000.0,0.0,192.0,6.113206,46.262871000000004
126914,20000.0,0.0,0.0,6.113206,46.262871000000004
126939,400000.0,0.0,84.0,6.113206,46.262871000000004
126965,328000.0,0.0,73.0,6.11351,46.262623
126992,165000.0,0.0,0.0,6.109625,46.260753
127017,245000.0,0.0,0.0,6.109625,46.260753
127042,274000.0,0.0,0.0,6.109625,46.260753
127067,290000.0,0.0,0.0,6.109625,46.260753
127092,261000.0,0.0,0.0,6.109625,46.260753
127117,220000.0,0.0,0.0,6.109625,46.260753
127143,245000.0,0.0,57.0,6.109639,46.260764
127168,274000.0,0.0,67.0,6.109639,46.260764
127193,261000.0,0.0,67.0,6.109639,46.260764
127218,220000.0,0.0,57.0,6.109639,46.260764
127244,317911.0,0.0,0.0,6.109651,46.260773
127269,165000.0,0.0,40.0,6.109651,46.260773
127294,319000.0,0.0,0.0,6.109651,46.260773
127319,290000.0,0.0,67.0,6.109651,46.260773
127344,6000.0,0.0,0.0,6.109651,46.260773
127369,6500.0,0.0,0.0,6.109651,46.260773
127394,261000.0,0.0,0.0,6.109651,46.260773
127421,366050.0,0.0,99.0,6.109675,46.260793
127446,162000.0,0.0,40.0,6.109675,46.260793
127472,366050.0,0.0,0.0,6.109687999999999,46.260803
127497,184500.0,0.0,0.0,6.109687999999999,46.260803
127522,162000.0,0.0,0.0,6.109687999999999,46.260803
127547,268100.0,0.0,0.0,6.109687999999999,46.260803
127573,317911.0,0.0,88.0,6.1097,46.260813
127599,152000.0,0.0,30.0,6.109712,46.260822
127624,317911.0,0.0,0.0,6.109712,46.260822
127649,285000.0,0.0,0.0,6.109712,46.260822
127674,319000.0,0.0,68.0,6.109712,46.260822
127700,285000.0,0.0,68.0,6.109724,46.260832
127726,152000.0,0.0,0.0,6.110015,46.260577000000005
127751,345000.0,0.0,87.0,6.110015,46.260577000000005
127776,317911.0,0.0,0.0,6.110015,46.260577000000005
127801,285000.0,0.0,0.0,6.110015,46.260577000000005
127826,319000.0,0.0,0.0,6.110015,46.260577000000005
127846,1.0,1041.0,0.0,6.116639,46.258288
127908,55000.0,0.0,0.0,6.117018,46.258019
127963,334000.0,0.0,69.0,6.117325,46.257809
128019,296500.0,0.0,84.0,6.118008000000001,46.256643
128072,129000.0,0.0,0.0,6.118008000000001,46.256643
128125,363530.0,0.0,0.0,6.118008000000001,46.256643
128178,250000.0,0.0,0.0,6.118008000000001,46.256643
128233,129000.0,0.0,38.0,6.1181209999999995,46.256621
128286,363530.0,0.0,106.0,6.1181209999999995,46.256621
128339,250000.0,0.0,78.0,6.1181209999999995,46.256621
128420,520000.0,860.0,89.0,6.118608999999999,46.255902
126181,155060.0,0.0,34.0,6.11164,46.260171
126187,108420.0,0.0,0.0,6.11164,46.260171
126193,422800.0,0.0,0.0,6.11164,46.260171
126199,237680.0,0.0,0.0,6.11164,46.260171
126205,385000.0,0.0,143.0,6.11164,46.260171
126212,422800.0,0.0,100.0,6.111759999999999,46.260253000000006
126218,237680.0,0.0,54.0,6.111759999999999,46.260253000000006
126224,10000.0,0.0,0.0,6.111759999999999,46.260253000000006
126231,117900.0,0.0,22.0,6.112044999999999,46.260446
126237,108420.0,0.0,97.0,6.112044999999999,46.260446
128432,1740000.0,1000.0,137.0,6.114878,46.263976
128448,175000.0,0.0,68.0,6.116873,46.261396000000005
128462,190050.0,0.0,68.0,6.116029,46.261418
128475,15000.0,0.0,0.0,6.116029,46.261418
128492,322000.0,0.0,65.0,6.115386,46.262914
128505,485000.0,0.0,109.0,6.115386,46.262914
128518,503000.0,0.0,0.0,6.115386,46.262914
128531,228000.0,0.0,0.0,6.115386,46.262914
128544,420000.0,0.0,0.0,6.115386,46.262914
128557,330000.0,0.0,73.0,6.115386,46.262914
128570,586950.0,0.0,0.0,6.115386,46.262914
128583,445000.0,0.0,90.0,6.115386,46.262914
128596,291860.0,0.0,65.0,6.115386,46.262914
128610,586950.0,0.0,128.0,6.115576,46.262495
128611,202000.0,0.0,71.0,6.109191,46.258377
128617,240000.0,0.0,86.0,6.109191,46.258377
128626,233000.0,0.0,71.0,6.109191,46.258377
128632,275080.0,0.0,87.0,6.109191,46.258377
128638,280000.0,0.0,87.0,6.109191,46.258377
128645,290000.0,0.0,86.0,6.109781,46.258792
128651,85000.0,0.0,16.0,6.109781,46.258792
128657,340000.0,0.0,90.0,6.109781,46.258792
128664,235000.0,0.0,72.0,6.109563,46.258904
128670,207000.0,0.0,72.0,6.109563,46.258904
128676,290000.0,0.0,84.0,6.109563,46.258904
128682,90000.0,0.0,16.0,6.109563,46.258904
128683,15500000.0,9086.0,4055.0,6.116899,46.254032
128729,439000.0,0.0,100.0,6.116349,46.256082
128775,460450.0,0.0,100.0,6.116199,46.256203
128822,170000.0,0.0,69.0,6.117333,46.253848
128870,68000.0,0.0,23.0,6.117163,46.255115999999994
128915,115000.0,0.0,34.0,6.117163,46.255115999999994
128960,143000.0,0.0,34.0,6.117163,46.255115999999994
129005,113000.0,0.0,23.0,6.117163,46.255115999999994
129051,329560.0,0.0,74.0,6.115508999999999,46.25675
129096,335000.0,0.0,84.0,6.115508999999999,46.25675
129144,118000.0,0.0,25.0,6.117163,46.255115999999994
129189,121000.0,0.0,34.0,6.117163,46.255115999999994
129234,270000.0,0.0,64.0,6.117163,46.255115999999994
129279,105000.0,0.0,34.0,6.117163,46.255115999999994
129324,115000.0,0.0,0.0,6.117163,46.255115999999994
129369,110500.0,0.0,34.0,6.117163,46.255115999999994
129414,266950.0,0.0,34.0,6.117163,46.255115999999994
129459,114000.0,0.0,34.0,6.117163,46.255115999999994
129504,143970.0,0.0,34.0,6.117163,46.255115999999994
129549,140000.0,0.0,34.0,6.117163,46.255115999999994
129604,285000.0,0.0,79.0,6.11266,46.258903000000004
129649,340000.0,0.0,0.0,6.11266,46.258903000000004
129694,395000.0,0.0,103.0,6.11266,46.258903000000004
129739,337000.0,0.0,110.0,6.11266,46.258903000000004
129784,245000.0,0.0,0.0,6.11266,46.258903000000004
129830,205000.0,0.0,144.0,6.112509999999999,46.25854
129875,115000.0,0.0,166.0,6.112509999999999,46.25854
129921,297700.0,0.0,79.0,6.112591,46.258596999999995
129966,285000.0,0.0,0.0,6.112591,46.258596999999995
130011,340000.0,0.0,96.0,6.112591,46.258596999999995
130056,395000.0,0.0,0.0,6.112591,46.258596999999995
130101,337000.0,0.0,0.0,6.112591,46.258596999999995
130146,245000.0,0.0,103.0,6.112591,46.258596999999995
130191,211000.0,0.0,68.0,6.112591,46.258596999999995
130238,240986.0,0.0,0.0,6.112424,46.258719
130283,298000.0,0.0,0.0,6.112424,46.258719
130328,265100.0,0.0,0.0,6.112424,46.258719
130373,264000.0,0.0,0.0,6.112424,46.258719
130418,304000.0,0.0,0.0,6.112424,46.258719
130464,9500.0,0.0,0.0,6.112173,46.258784000000006
130509,272425.0,0.0,0.0,6.112173,46.258784000000006
130554,270360.0,0.0,0.0,6.112173,46.258784000000006
130599,218880.0,0.0,0.0,6.112173,46.258784000000006
130644,9000.0,0.0,0.0,6.112173,46.258784000000006
130692,265100.0,0.0,68.0,6.112083999999999,46.258964
130737,304000.0,0.0,89.0,6.112083999999999,46.258964
130783,218880.0,0.0,68.0,6.111858,46.259012
130830,272425.0,0.0,78.0,6.1122819999999995,46.258705
130875,270360.0,0.0,78.0,6.1122819999999995,46.258705
130923,240986.0,0.0,68.0,6.111581,46.259299
130968,298000.0,0.0,90.0,6.111581,46.259299
131016,264000.0,0.0,78.0,6.111193,46.259512
131026,320000.0,0.0,78.0,6.109376,46.2565
131068,178324.0,0.0,66.0,6.109376,46.2565
131127,285000.0,0.0,48.0,6.111236,46.257434
131170,265000.0,0.0,88.0,6.111022,46.257438
131213,358035.0,0.0,69.0,6.111496,46.257575
131256,230000.0,0.0,77.0,6.111167,46.257518
131299,285000.0,0.0,48.0,6.111825,46.257763
131343,18000.0,0.0,0.0,6.112164,46.257951
131385,380000.0,0.0,75.0,6.112164,46.257951
131428,40000.0,0.0,0.0,6.111364,46.257626
131470,50920.0,0.0,6.0,6.111364,46.257626
131497,503000.0,0.0,111.0,6.115687,46.262053
131516,228000.0,0.0,67.0,6.115687,46.262053
131535,420000.0,0.0,90.0,6.115687,46.262053
131542,450000.0,728.0,0.0,6.1186169999999995,46.250808
131556,1738000.0,3572.0,1048.0,6.1186169999999995,46.250808
131573,210000.0,0.0,52.0,6.119871,46.251365
131587,253000.0,0.0,52.0,6.119871,46.251365
131598,1816000.0,5008.0,700.0,6.117335,46.252634
131605,4000000.0,19815.0,1023.0,6.117948,46.252885
131612,310000.0,414.0,68.0,6.1183760000000005,46.253079
131621,730620.0,607.0,92.0,6.118749,46.253228
131627,1160000.0,3143.0,1258.0,6.118749,46.253228
119595,435000.0,0.0,95.0,6.100928,46.250479999999996
119746,635000.0,0.0,154.0,6.100504,46.25063
119897,350000.0,0.0,76.0,6.099874,46.250864
120051,290000.0,0.0,86.0,6.0986080000000005,46.251359
120202,341000.0,0.0,95.0,6.098339,46.251515000000005
120353,290000.0,0.0,0.0,6.098038,46.25173
120503,341000.0,0.0,0.0,6.098038,46.25173
120653,555500.0,0.0,163.0,6.098038,46.25173
120805,555500.0,0.0,0.0,6.097637000000001,46.252062
120956,220000.0,0.0,46.0,6.099041000000001,46.251086
121106,284050.0,0.0,60.0,6.099041000000001,46.251086
121256,227000.0,0.0,45.0,6.099041000000001,46.251086
121409,234500.0,0.0,64.0,6.097214,46.252528000000005
121559,217000.0,0.0,64.0,6.097214,46.252528000000005
121709,210000.0,0.0,64.0,6.097214,46.252528000000005
121861,192500.0,0.0,64.0,6.097199,46.252557
122011,35000.0,0.0,0.0,6.097199,46.252557
122161,228241.0,0.0,64.0,6.097199,46.252557
122311,210000.0,0.0,64.0,6.097199,46.252557
122461,245000.0,0.0,0.0,6.097199,46.252557
122611,214215.0,0.0,64.0,6.097199,46.252557
122761,195000.0,0.0,64.0,6.097199,46.252557
122913,280000.0,0.0,94.0,6.0971839999999995,46.252587
123063,151000.0,0.0,32.0,6.0971839999999995,46.252587
123213,245000.0,0.0,70.0,6.0971839999999995,46.252587
123365,315000.0,0.0,94.0,6.097169,46.252615999999996
123515,214215.0,0.0,0.0,6.097169,46.252615999999996
123670,175000.0,0.0,0.0,6.097135,46.252685
123821,175000.0,0.0,48.0,6.097123000000001,46.252709
123973,335000.0,0.0,102.0,6.097117,46.252732
124124,835550.0,916.0,139.0,6.096696,46.251673
124275,245000.0,0.0,73.0,6.09711,46.252753999999996
124448,470000.0,0.0,101.0,6.09897,46.254462
124607,395100.0,0.0,0.0,6.099328,46.254551
124759,270700.0,0.0,67.0,6.0993949999999995,46.254585999999996
124909,250000.0,0.0,70.0,6.0993949999999995,46.254585999999996
125060,441050.0,0.0,101.0,6.099334,46.254655
125213,395100.0,0.0,95.0,6.099528,46.254658
125391,474000.0,0.0,101.0,6.098592,46.252790000000005
125591,435000.0,0.0,101.0,6.099528,46.253409000000005
125916,0.0,2577.0,0.0,6.120866,46.25339
131633,175704.0,0.0,82.0,6.117938,46.258503000000005
131647,430000.0,0.0,86.0,6.117938,46.258503000000005
131664,586000.0,0.0,108.0,6.118043,46.258522
131678,350000.0,0.0,82.0,6.118043,46.258522
131695,700000.0,0.0,150.0,6.1192,46.257838
131698,81781.25,0.0,27.0,6.116787,46.259564000000005
131717,294960.0,0.0,68.0,6.116071,46.260238
131730,470000.0,0.0,128.0,6.116171,46.260101
131741,240000.0,0.0,95.0,6.116171,46.260101
131752,400000.0,0.0,113.0,6.116171,46.260101
116026,695000.0,1377.0,96.0,6.1153,46.254142
116049,147500.0,0.0,31.0,6.115016000000001,46.253421
116067,290000.0,0.0,0.0,6.115016000000001,46.253421
116087,290000.0,0.0,97.0,6.114918,46.253376
116106,140000.0,0.0,59.0,6.115245,46.253429
116126,140000.0,0.0,0.0,6.1152169999999995,46.253415999999994
116144,260000.0,0.0,88.0,6.1152169999999995,46.253415999999994
131757,155200.0,0.0,56.0,6.111472,46.258269
131781,95000.0,0.0,40.0,6.11174,46.258992
131798,180000.0,0.0,67.0,6.111565000000001,46.25911
131815,295000.0,0.0,182.0,6.111389,46.259227
131832,60000.0,0.0,14.0,6.111007,46.259378000000005
131848,17000.0,0.0,0.0,6.111007,46.259378000000005
131864,11000.0,0.0,0.0,6.111007,46.259378000000005
131880,115000.0,0.0,2.0,6.111007,46.259378000000005
131896,50000.0,0.0,11.0,6.111007,46.259378000000005
131912,18000.0,0.0,11.0,6.111007,46.259378000000005
131914,305000.0,0.0,74.0,6.114133,46.255483
131924,11905720.0,0.0,138.0,6.113533,46.25623
131925,2900000.0,1246.0,169.0,6.119283,46.260215
131932,310000.0,0.0,94.0,6.119555,46.260021
131938,81781.25,0.0,30.0,6.116034,46.25915
131953,81775.0,0.0,69.0,6.116034,46.25915
131966,81781.25,0.0,70.0,6.116034,46.25915
131984,168000.0,0.0,38.0,6.115228,46.259753
132001,70000.0,0.0,54.0,6.113382,46.261127
132014,105000.0,0.0,88.0,6.113382,46.261127
132027,90000.0,0.0,69.0,6.113382,46.261127
132040,310000.0,0.0,256.0,6.113382,46.261127
132053,110000.0,0.0,30.0,6.113382,46.261127
132066,28512.0,0.0,111.0,6.113382,46.261127
132067,371000.0,0.0,0.0,6.111343,46.256257
132075,355000.0,0.0,0.0,6.111343,46.256257
132083,675833.4,0.0,0.0,6.111343,46.256257
132093,756600.0,554.0,165.0,6.110881,46.256606
132103,15000.0,0.0,0.0,6.1106940000000005,46.256719
132108,571030.0,1344.0,166.0,6.118597,46.251387
132126,15500000.0,0.0,127.0,6.115876,46.255086999999996
132137,580000.0,0.0,118.0,6.107193,46.25563
132154,590000.0,0.0,109.0,6.107193,46.25563
132171,18000.0,0.0,0.0,6.107193,46.25563
132188,475000.0,0.0,90.0,6.107193,46.25563
126267,1150000.0,1237.0,0.0,6.119128,46.250966999999996
126271,1150000.0,947.0,1100.0,6.119128,46.250966999999996
126278,300000.0,1265.0,115.0,6.120874,46.249534000000004
132205,909000.0,860.0,152.0,6.096899,46.251999999999995
132237,251750.0,0.0,44.0,6.103229,46.254560999999995
132244,740000.0,0.0,154.0,6.108805,46.254734
132264,115000.0,0.0,26.0,6.112501,46.254407
132299,464500.0,0.0,104.0,6.112501,46.254407
132334,235000.0,0.0,48.0,6.112501,46.254407
132371,75000.0,0.0,0.0,6.112291,46.254433
132406,218000.0,0.0,64.0,6.112291,46.254433
132441,137000.0,0.0,52.0,6.112291,46.254433
132476,245000.0,0.0,77.0,6.112291,46.254433
132511,390000.0,0.0,76.0,6.112291,46.254433
132555,375000.0,0.0,117.0,6.114074,46.253637
132592,20000.0,0.0,0.0,6.114283,46.253462
132627,465000.0,0.0,126.0,6.114283,46.253462
132663,115000.0,0.0,35.0,6.115836,46.252865
132698,133000.0,0.0,35.0,6.115836,46.252865
132733,96000.0,0.0,35.0,6.115836,46.252865
132770,4000000.0,706.0,430.0,6.116243,46.252658000000004
132807,4000000.0,250.0,126.0,6.117254,46.251818
132843,4000000.0,14964.0,4084.0,6.116243,46.252658000000004
132844,0.0,401.0,0.0,6.108272,46.257926
132864,412753.5,22288.0,0.0,6.108272,46.257926
132884,3000000.0,4242.0,0.0,6.108272,46.257926
132909,566400.0,0.0,120.0,6.107314,46.258787
132935,460000.0,0.0,76.0,6.106744,46.259054
132955,478500.0,0.0,100.0,6.106744,46.259054
132975,315000.0,0.0,76.0,6.106744,46.259054
132995,541160.0,0.0,0.0,6.106744,46.259054
133015,566150.0,0.0,109.0,6.106744,46.259054
133037,541160.0,0.0,93.0,6.106469000000001,46.259237
133044,1400000.0,498.0,0.0,6.106934,46.256931
133048,1700000.0,596.0,0.0,6.106934,46.256931
133053,1400000.0,981.0,116.0,6.107397,46.257465
133058,1700000.0,1479.0,259.0,6.107166,46.257069
133063,208000.0,0.0,67.0,6.106639,46.2569
133064,450000.0,147.0,0.0,6.110833,46.255581
133132,6258072.0,824.0,0.0,6.110833,46.255581
133200,420000.0,0.0,127.0,6.110833,46.255581
133271,25000.0,0.0,35.0,6.1106739999999995,46.255503999999995
133346,375000.0,0.0,96.0,6.110474,46.255204
133419,205000.0,0.0,38.0,6.110005,46.254815
133491,205000.0,0.0,0.0,6.109863,46.254853000000004
133559,309000.0,0.0,79.0,6.109863,46.254853000000004
133629,39000.0,0.0,0.0,6.108769000000001,46.254249
133697,395040.0,0.0,99.0,6.108769000000001,46.254249
133769,23000.0,0.0,0.0,6.108788,46.254272
133837,395040.0,0.0,0.0,6.108788,46.254272
133905,554620.0,0.0,118.0,6.108788,46.254272
133973,18000.0,0.0,0.0,6.108788,46.254272
134041,690000.0,0.0,136.0,6.108788,46.254272
134112,135000.0,0.0,41.0,6.1090089999999995,46.254428000000004
134202,350000.0,0.0,92.0,6.105023,46.252392
134271,203900.0,0.0,69.0,6.104858,46.252280999999996
134339,208000.0,0.0,69.0,6.104858,46.252280999999996
134407,218000.0,0.0,69.0,6.104858,46.252280999999996
134480,186000.0,0.0,63.0,6.104206,46.251835
134548,158000.0,0.0,63.0,6.104206,46.251835
134616,185000.0,0.0,52.0,6.104206,46.251835
134684,225000.0,0.0,63.0,6.104206,46.251835
134752,228000.0,0.0,63.0,6.104206,46.251835
134820,280000.0,0.0,75.0,6.104206,46.251835
134889,195000.0,0.0,63.0,6.104076,46.251745
134957,222300.0,0.0,63.0,6.104076,46.251745
